"screen_name","created_at","tweet_id","text","extended_tweet","in_reply_to_screen_name","in_reply_to_status_id","retweet_count","favorite_count","truncated","language","in_reply_to_user_id"
"McKesson","2020-05-06 19:00:09","1258109313882763264","In honor of #NationalNursesWeek, we are proud to thank Crystal Losoya, ASN, RN, and the 2500+ nurses who are part o… https://t.co/0omcZADLFg","In honor of #NationalNursesWeek, we are proud to thank Crystal Losoya, ASN, RN, and the 2500+ nurses who are part o… https://t.co/0omcZADLFg",,,"1","7",,"en",
"CaterpillarInc","2020-05-06 19:00:11","1258109320471986187","We salute customers stepping up in this time of crisis. Vermeer manufactures industrial &amp; agricultural equipment, m… https://t.co/e1hINztiIj","We salute customers stepping up in this time of crisis. Vermeer manufactures industrial &amp; agricultural equipment, m… https://t.co/e1hINztiIj",,,"1","19",,"en",
"GoldmanSachs","2020-05-06 19:00:23","1258109370044383235","What are the implications of the economic downturn on real estate? $GS' Alan Kava discusses in an episode of… https://t.co/MlNDNv8Nvg","What are the implications of the economic downturn on real estate? $GS' Alan Kava discusses in an episode of… https://t.co/MlNDNv8Nvg",,,"4","11",,"en",
"salesforce","2020-05-06 19:00:42","1258109449954381824","Regardless of whether we’re sheltering in place alone or in a house full of family and pets, we all have to find mo… https://t.co/RBKI9QpZ9r","Regardless of whether we’re sheltering in place alone or in a house full of family and pets, we all have to find mo… https://t.co/RBKI9QpZ9r",,,"0","9",,"en",
"DRHorton","2020-05-06 19:01:07","1258109555856285696","Light and bright, with plenty of space for the whole family. What do you think of this California living room?… https://t.co/RuG8av1HbC","Light and bright, with plenty of space for the whole family. What do you think of this California living room?… https://t.co/RuG8av1HbC",,,"0","0",,"en",
"DaVita","2020-05-06 19:01:17","1258109599183507456","It's normal to feel anxious during this time. Fortunately, there are things that we can do to help us take care of… https://t.co/vE97AD3DRS","It's normal to feel anxious during this time. Fortunately, there are things that we can do to help us take care of… https://t.co/vE97AD3DRS",,,"2","7",,"en",
"MicrochipTech","2020-05-06 19:02:02","1258109787709063169","Since 2008, our general specification for High-Reliability, Radiation-Tolerant Space TCXOs (DOC200103) has been use… https://t.co/2eO3aqaFTX","Since 2008, our general specification for High-Reliability, Radiation-Tolerant Space TCXOs (DOC200103) has been use… https://t.co/2eO3aqaFTX",,,"0","5",,"en",
"Centene","2020-05-06 19:02:52","1258109998158282752","During National Nurses Week, #Centene thanks the front-line teams working tirelessly to combat the COVID-19 pandemi… https://t.co/kiToTxHBl6","During National Nurses Week, #Centene thanks the front-line teams working tirelessly to combat the COVID-19 pandemi… https://t.co/kiToTxHBl6",,,"0","3",,"en",
"HersheyCompany","2020-05-06 19:03:39","1258110194078400513","A heartfelt thank you to long-time partners @LandOLakesInc and @dominosugar for joining us in supporting our commun… https://t.co/6AxQgioiWm","A heartfelt thank you to long-time partners @LandOLakesInc and @dominosugar for joining us in supporting our commun… https://t.co/6AxQgioiWm",,,"4","12",,"en",
"InterpublicIPG","2020-05-06 19:03:46","1258110222289305600",".@FCBglobal  West names Karin Onsager-Birch and Simon White Co-Presidents.
https://t.co/teDBWYXhbU",".@FCBglobal  West names Karin Onsager-Birch and Simon White Co-Presidents.
https://t.co/teDBWYXhbU",,,"0","0",,"en",
"thermofisher","2020-05-06 19:05:09","1258110570357817345","May is National Drug Court Month! More than 3,000 treatment courts across the country are breaking the cycle of add… https://t.co/1FWezXGW3i","May is National Drug Court Month! More than 3,000 treatment courts across the country are breaking the cycle of add… https://t.co/1FWezXGW3i",,,"0","0",,"en",
"InterpublicIPG","2020-05-06 19:06:04","1258110803145895936","Snoop Dogg adds some bling to Just Eat’s jingle in the “joy of takeaway” campaign from @mccannlondon.
https://t.co/nsHCUkL32Z","Snoop Dogg adds some bling to Just Eat’s jingle in the “joy of takeaway” campaign from @mccannlondon.
https://t.co/nsHCUkL32Z",,,"0","1",,"en",
"flir","2020-05-06 19:07:03","1258111050328805376","How did Mineta San Jose International Airport enhance its perimeter protection? Learn how the deployment of #FLIR e… https://t.co/MOVKwLf4ja","How did Mineta San Jose International Airport enhance its perimeter protection? Learn how the deployment of #FLIR e… https://t.co/MOVKwLf4ja",,,"2","4",,"en",
"Cisco","2020-05-06 19:08:00","1258111287936069633","Talk about the power of team 👏 See how 150 Cisconians came together to translate Cisco #Collaboration tool webpages… https://t.co/YyndFTEFIG","Talk about the power of team 👏 See how 150 Cisconians came together to translate Cisco #Collaboration tool webpages… https://t.co/YyndFTEFIG",,,"6","31",,"en",
"AdvanceAuto","2020-05-06 19:08:19","1258111370517786625","Psst. We have a new member of the #AdvanceFleet 🙌 It's @jasonfenske13 🤗 Watch his first video with us ⬇️ https://t.co/BjFglaFLvx","Psst. We have a new member of the #AdvanceFleet 🙌 It's @jasonfenske13 🤗 Watch his first video with us ⬇️ https://t.co/BjFglaFLvx",,,"1","8",,"en",
"ANSYS","2020-05-06 19:10:14","1258111849574412288","“There is no doubt that CAE is necessary. Without CAE, we are unable to meet fast-growing demands from clients.”
—… https://t.co/HEboEDBFrr","“There is no doubt that CAE is necessary. Without CAE, we are unable to meet fast-growing demands from clients.”
—… https://t.co/HEboEDBFrr",,,"1","6",,"en",
"oreillyauto","2020-05-06 19:11:32","1258112178814685184","How cool is this! #Classof2020 Grads from the Southwest Valley will drive the track @phoenixraceway with their love… https://t.co/DOUEIjvqX3","How cool is this! #Classof2020 Grads from the Southwest Valley will drive the track @phoenixraceway with their love… https://t.co/DOUEIjvqX3",,,"6","19",,"en",
"MSCI_Inc","2020-05-06 19:12:05","1258112318233329666","Watch Christine Berg, Managing Director at MSCI join the ETF Show and share insights on #factorinvesting. https://t.co/U9vo3F6j1T","Watch Christine Berg, Managing Director at MSCI join the ETF Show and share insights on #factorinvesting. https://t.co/U9vo3F6j1T",,,"0","2",,"en",
"ATT","2020-05-06 19:14:10","1258112840390643716","This week we honor and thank nurses around the world for all the incredible work they do, especially in these unpre… https://t.co/q4oPmdsXhx","This week we honor and thank nurses around the world for all the incredible work they do, especially in these unpre… https://t.co/q4oPmdsXhx",,,"13","39",,"en",
"ADP","2020-05-06 19:15:02","1258113060167995392","Join us for our free ADP Meeting of the Minds Online Series! A 4-episode webinar program designed to help you learn… https://t.co/5UlIGaDcjK","Join us for our free ADP Meeting of the Minds Online Series! A 4-episode webinar program designed to help you learn… https://t.co/5UlIGaDcjK",,,"0","3",,"en",
"SPGlobal","2020-05-06 19:15:09","1258113089725239297","From @SPGlobalRatings: US CLO exposure to negative corporate rating actions as of May 3, 2020:… https://t.co/pvkrbCOPob","From @SPGlobalRatings: US CLO exposure to negative corporate rating actions as of May 3, 2020:… https://t.co/pvkrbCOPob",,,"0","0",,"en",
"Equinix","2020-05-06 19:18:05","1258113824785391617","Register for our 15-minute #EquinixTechTalk and learn how your enterprise can connect to CSPs, NSPs, and Partners b… https://t.co/ObqwCeNFXG","Register for our 15-minute #EquinixTechTalk and learn how your enterprise can connect to CSPs, NSPs, and Partners b… https://t.co/ObqwCeNFXG",,,"0","0",,"en",
"usbank","2020-05-06 19:20:06","1258114333009158150","With historically low interest rates, you may be considering refinancing your mortgage. Find out whether this optio… https://t.co/eKB338FFBp","With historically low interest rates, you may be considering refinancing your mortgage. Find out whether this optio… https://t.co/eKB338FFBp",,,"0","1",,"en",
"EdwardsLifesci","2020-05-06 19:24:46","1258115510153117699","May 6-12 is National Nurses Week. This #NursesWeek2020 — and every week — we want to say ""thank you,” knowing those… https://t.co/mFZSkDTjAC","May 6-12 is National Nurses Week. This #NursesWeek2020 — and every week — we want to say ""thank you,” knowing those… https://t.co/mFZSkDTjAC",,,"4","12",,"en",
"firstrepublic","2020-05-06 19:26:44","1258116001406861313","It's a privilege to be the founding sponsors of #ParentTrapped, a new podcast created by the editors at… https://t.co/6dW5f1ovZq","It's a privilege to be the founding sponsors of #ParentTrapped, a new podcast created by the editors at… https://t.co/6dW5f1ovZq",,,"5","14",,"en",
"Agilent","2020-05-06 19:28:02","1258116330538106881","As preparations begin for operations to return to a ""back to business"" state, Agilent is here to help you kick star… https://t.co/VlIt5kXrEG","As preparations begin for operations to return to a ""back to business"" state, Agilent is here to help you kick star… https://t.co/VlIt5kXrEG",,,"2","7",,"en",
"Microsoft","2020-05-06 19:30:00","1258116824631296006","Graduation looks a little different for the class of 2020. 

Check out how these students created a ceremony of the… https://t.co/sPGfjJjxE1","Graduation looks a little different for the class of 2020. 

Check out how these students created a ceremony of the… https://t.co/sPGfjJjxE1",,,"44","255",,"en",
"unumnews","2020-05-06 19:30:17","1258116895070457863","As more businesses reopen after #COVID19, businesses will need to incorporate state and local guidelines into their… https://t.co/ctovzWiMmj","As more businesses reopen after #COVID19, businesses will need to incorporate state and local guidelines into their… https://t.co/ctovzWiMmj",,,"14","0",,"en",
"FastenalCompany","2020-05-06 19:30:20","1258116908542570496","POP QUIZ! When's the best time to save? Right now!

Download our Top 50 promotional flyer today:… https://t.co/4UToiQSxb3","POP QUIZ! When's the best time to save? Right now!

Download our Top 50 promotional flyer today:… https://t.co/4UToiQSxb3",,,"0","1",,"en",
"PerrigoCompany","2020-05-06 19:30:25","1258116931158183936","Perrigo UK-Braunton donated 10,000 disposable thermometers to Brendoncare—a chain of care homes in the South West o… https://t.co/GwaIFknJjS","Perrigo UK-Braunton donated 10,000 disposable thermometers to Brendoncare—a chain of care homes in the South West o… https://t.co/GwaIFknJjS",,,"0","7",,"en",
"biogen","2020-05-06 19:30:58","1258117066684579842","We are looking forward to speaking with @MassBio CEO @BobCoughlin about #COVID19 and the road ahead. Register for t… https://t.co/bImdc6Xfrk","We are looking forward to speaking with @MassBio CEO @BobCoughlin about #COVID19 and the road ahead. Register for t… https://t.co/bImdc6Xfrk",,,"5","23",,"en",
"MSCI_Inc","2020-05-06 19:31:10","1258117116865232900","MSCI in the News: Andy Sparks, MSCI's head of portfolio management research, discusses #market uncertainty with… https://t.co/cFKcUaGiKx","MSCI in the News: Andy Sparks, MSCI's head of portfolio management research, discusses #market uncertainty with… https://t.co/cFKcUaGiKx",,,"0","0",,"en",
"CaterpillarInc","2020-05-06 19:32:04","1258117343970025483","We're giving away $300 worth of Cat merchandise to one lucky Cat mom for Mother's Day! Head over to Instagram to en… https://t.co/dlqPX6TIkS","We're giving away $300 worth of Cat merchandise to one lucky Cat mom for Mother's Day! Head over to Instagram to en… https://t.co/dlqPX6TIkS",,,"2","11",,"en",
"AnthemInc","2020-05-06 19:33:48","1258117779686907907","This #NursesWeek we’d like to thank our Anthem nurses, and nurses everywhere, who work tirelessly to ensure the hea… https://t.co/VgWrIAA6eG","This #NursesWeek we’d like to thank our Anthem nurses, and nurses everywhere, who work tirelessly to ensure the hea… https://t.co/VgWrIAA6eG",,,"1","8",,"en",
"atmosenergy","2020-05-06 19:34:48","1258118032062320642","Our very own Tim Langston was honored with the Award of Appreciation by @FranklinFire! Great job! 👏

https://t.co/IrOCZlMFUG","Our very own Tim Langston was honored with the Award of Appreciation by @FranklinFire! Great job! 👏

https://t.co/IrOCZlMFUG",,,"0","6",,"en",
"digitalrealty","2020-05-06 19:36:40","1258118501077786625","At our @MPLEvent event last year, Donald Freese, #cybersecurity Principal at @PwC, discussed the effects… https://t.co/Op8wTPqmOc","At our @MPLEvent event last year, Donald Freese, #cybersecurity Principal at @PwC, discussed the effects… https://t.co/Op8wTPqmOc",,,"0","3",,"en",
"Akamai","2020-05-06 19:40:08","1258119377494462478","How sophisticated is your enterprise's #cybersecurity framework? Take Akamai's #ZeroTrust assessment to understand… https://t.co/i9sPtKJjPM","How sophisticated is your enterprise's #cybersecurity framework? Take Akamai's #ZeroTrust assessment to understand… https://t.co/i9sPtKJjPM",,,"0","3",,"en",
"Qualcomm","2020-05-06 19:40:26","1258119449028235264","#DidYouKnow — cars are learning to perceive the world much the way humans do. Learn what it takes for cars to safel… https://t.co/7i2P3A7Fh9","#DidYouKnow — cars are learning to perceive the world much the way humans do. Learn what it takes for cars to safel… https://t.co/7i2P3A7Fh9",,,"6","28",,"en",
